item,itemLabel,itemDescription,itemItalianLabel,itemItalianDescription
http://www.wikidata.org/entity/Q1480834,Rose Hip Rose,Japanese manga series,Rose Hip Rose,manga scritto e disegnato da Tōru Fujisawa
http://www.wikidata.org/entity/Q24899066,Zio Boris,Italian comic strip,Zio Boris,personaggio di una serie a fumetti italiana
http://www.wikidata.org/entity/Q123914205,Empress,"comic book series, 2016",Empress (fumetto),fumetto
http://www.wikidata.org/entity/Q945356,Lychee Light Club,Japanese manga,Litchi De Hikari Club,serie di manga
http://www.wikidata.org/entity/Q1446272,Peach Girl,Japanese manga series,Peach Girl,serie di manga
http://www.wikidata.org/entity/Q1607311,Duds Hunt,Japanese manga series,Duds Hunt,manga di Tetsuya Tsutsui
http://www.wikidata.org/entity/Q1484093,G-Taste,manga and anime,G-Taste,serie di manga
http://www.wikidata.org/entity/Q1443881,Submarine Super 99,manga,Submarine Super 99,serie di manga
http://www.wikidata.org/entity/Q80368,07-Ghost,Japanese manga series,07-Ghost,manga scritto e disegnato da Yuki Amemiya e Yukino Ichihara
http://www.wikidata.org/entity/Q91458,20th Century Boys,Japanese manga series,20th Century Boys,manga seinen di Naoki Urasawa
http://www.wikidata.org/entity/Q4415,Queen Millennia,Japanese manga series,La regina dei 1000 anni,manga di fantascienza di Leiji Matsumoto
http://www.wikidata.org/entity/Q31333,Mars,Japanese manga series,Mars,shōjo manga di Fuyumi Souryo
http://www.wikidata.org/entity/Q945140,Buddha,manga series,Budda,manga
http://www.wikidata.org/entity/Q3192387,Kamen Teacher,manga series written and illustrated by Tooru Fujisawa,Kamen Teacher,serie di manga
http://www.wikidata.org/entity/Q531298,Zatch Bell!,Japanese manga series,Zatch Bell!,manga e anime giapponese creato da Makoto Raiku
http://www.wikidata.org/entity/Q3844227,The Man of Steel,comic book limited series featuring Superman,Man of Steel,miniserie a fumetti
http://www.wikidata.org/entity/Q23647053,DC Rebirth,The New 52 sequel,Rinascita,evento fumettistico della DC Comics del 2016
http://www.wikidata.org/entity/Q542112,Fist of the Blue Sky,Japanese manga series,Ken il guerriero: Le origini del mito,Manga del 2001 sceneggiato da Buronson e disegnato da Tetsuo Hara
http://www.wikidata.org/entity/Q1607756,Legends of the Dark King,manga,Raoh - Il conquistatore del cielo,serie di manga
http://www.wikidata.org/entity/Q945730,Parasyte,Japanese manga series,Kiseiju - L'ospite indesiderato,manga e anime giapponese
http://www.wikidata.org/entity/Q533886,Angelic Layer,Japanese manga series,Angelic Layer,serie di manga
http://www.wikidata.org/entity/Q944258,Yumeiro Patissiere,Japanese manga series,Yumeiro Pâtissière,manga e anime di Natsumi Matsumoto
http://www.wikidata.org/entity/Q1383416,Cannon God Exaxxion,manga,Exaxxion,manga di Ken'ichi Sonoda
http://www.wikidata.org/entity/Q1972717,Mysterious Girlfriend X,Japanese manga series,Mysterious Girlfriend X,Manga e Anime
http://www.wikidata.org/entity/Q1888512,Shadow Star,manga series by Mohiro Kitoh,Narutaru,serie di manga
http://www.wikidata.org/entity/Q531723,Angel Heart,Japanese manga series,Angel Heart,manga di Tsukasa Hōjō
http://www.wikidata.org/entity/Q11348666,LINDBERGH,manga series,Lindbergh,serie di manga
http://www.wikidata.org/entity/Q1375782,Yui Shop,manga by Toshiki Yui,Yui Shop,manga di Toshiki Yui
http://www.wikidata.org/entity/Q1525793,Akame ga Kill!,Japanese manga series,Akame ga Kill!,manga scritto da Takahiro e disegnato da Tetsuya Tashiro
http://www.wikidata.org/entity/Q551631,Umizaru,Japanese manga series,Umizaru,serie di manga
http://www.wikidata.org/entity/Q531344,Angel/Dust,manga,Angel Dust,manga di Aoi Nanase
http://www.wikidata.org/entity/Q1429813,Kamikaze,manga by Satoshi Shiki,Kamikaze,manga giapponese
http://www.wikidata.org/entity/Q533644,Kururun Rieru Change!,manga,Kururun Rieru Change!,serie di manga
http://www.wikidata.org/entity/Q91486,Akira,manga series by Katsuhiro Otomo,Akira,manga
http://www.wikidata.org/entity/Q1626862,Honey x Honey Drops,manga,Honey x Honey Drops,serie di manga
http://www.wikidata.org/entity/Q1471094,King of Thorn,manga,King of Thorn,serie di manga
http://www.wikidata.org/entity/Q567373,Queen Emeraldas,Japanese manga series,Queen Emeraldas,manga scritto e disegnato da Leiji Matsumoto nel 1978
http://www.wikidata.org/entity/Q1442570,Honey Honey no Suteki na Bouken,Japanese manga series,I fantastici viaggi di Fiorellino,manga di Hideko Mizuno
http://www.wikidata.org/entity/Q948087,Tegami Bachi,Japanese manga series,Letter Bee,manga ed anime giapponese creato da Hiroyuki Asada
http://www.wikidata.org/entity/Q536416,First Love Limited,Japanese manga series,First Love Limited.,serie di manga
http://www.wikidata.org/entity/Q3195211,Kennosuke-sama,Japanese manga series,Il signorino Kennosuke,serie di manga
http://www.wikidata.org/entity/Q546412,Dynamic Heroes,manga,Dynamic Heroes,serie di manga
http://www.wikidata.org/entity/Q75320,The Severing Crime Edge,Japanese manga series,Dansai bunri no crime edge,serie di manga
http://www.wikidata.org/entity/Q1960006,"Kyō, Koi o Hajimemasu",Japanese manga series,"Kyō, koi o hajimemasu",serie di manga
http://www.wikidata.org/entity/Q91478,Agharta,Japanese manga series,Agharta,manga di Takaharu Matsumoto
http://www.wikidata.org/entity/Q29590,Sakuran,Japanese manga series,Sakuran,film del  diretto da
http://www.wikidata.org/entity/Q1648035,Old Boy,manga written by Garon Tsuchiya and Nobuaki Minegishi,Old Boy,manga seinen di Garon Tsuchiya e Nobuaki Minegishi
http://www.wikidata.org/entity/Q1883055,Macross 7,Japanese anime television series,Macross 7,serie di manga
http://www.wikidata.org/entity/Q1421429,Honey Bitter,manga,Honey Bitter,serie di manga
http://www.wikidata.org/entity/Q531892,Angel Sanctuary,Japanese manga series,Angel Sanctuary,manga e OAV giapponese
http://www.wikidata.org/entity/Q2004363,Princess Knight,Japanese manga series (1953-1956),La principessa Zaffiro,manga di Osamu Tezuka
http://www.wikidata.org/entity/Q18796,Fairy Tail,Japanese manga series,Fairy Tail,manga shōnen di genere fantasy scritto e disegnato da Hiro Mashima
http://www.wikidata.org/entity/Q39757,Limit,Japanese manga series,Limit,manga giapponese
http://www.wikidata.org/entity/Q947761,Wings of Vendemiaire,manga series by Mohiro Kitoh,Le ali di Vendemiaire,serie di manga
http://www.wikidata.org/entity/Q589874,Brynhildr in the Darkness,Japanese manga series,Brynhildr nell'oscurità,manga scritto e disegnato da Lynn Okamoto
http://www.wikidata.org/entity/Q537389,Soul Eater,Japanese manga series,Soul Eater,manga scritto e disegnato da Atsushi Ōkubo
http://www.wikidata.org/entity/Q1433603,Challengers,manga,Challengers,serie di manga
http://www.wikidata.org/entity/Q49182,Cardcaptor Sakura,Japanese manga series by Clamp,Card Captor Sakura,manga shōjo scritto e disegnato dalle CLAMP
http://www.wikidata.org/entity/Q528619,Yawara!,Japanese manga series,Yawara! - Jenny la ragazza del judo,manga e anime di Naoki Urasawa
http://www.wikidata.org/entity/Q885903,Blue Submarine No. 6,OVA and manga series,Blue submarine no. 6,serie di manga
http://www.wikidata.org/entity/Q1580513,Say I Love You,Japanese manga series,Suki-tte Ii na yo,manga scritto e disegnato da Kanae Hazuki
http://www.wikidata.org/entity/Q3279154,Space Ace,Japanese manga series,Uchū Ace,serie di manga
http://www.wikidata.org/entity/Q1393461,Fairy Cube,manga,Fairy Cube,serie di manga
http://www.wikidata.org/entity/Q530663,Your and My Secret,Japanese manga by Ai Morinaga,1 segreto x 2,manga scritto e disegnato da Ai Morinaga
http://www.wikidata.org/entity/Q885124,Blood Hound,manga,Il Club dei Vampiri - Blood Hound,manga
http://www.wikidata.org/entity/Q1637501,Hungry Heart: Wild Striker,Japanese manga series,Hungry Heart,spokon manga scritto e disegnato da Yōichi Takahashi
http://www.wikidata.org/entity/Q1609057,Rockin' Heaven,Japanese manga series,Rockin' Heaven - Alla conquista del Paradiso,serie di manga
http://www.wikidata.org/entity/Q946096,Magical Record Lyrical Nanoha Force,Japanese manga series,Mahō shōjo Lyrical Nanoha Force,serie di manga
http://www.wikidata.org/entity/Q1438768,Hen Semi,Japanese manga series,Hen Zemi,serie di manga
http://www.wikidata.org/entity/Q576631,Finder Series,Manga series by Ayano Yamane,Finder Series,manga di Ayano Yamane
http://www.wikidata.org/entity/Q3121445,Ristorante Paradiso,Japanese manga series,Ristorante Paradiso,Manga di Natsume Ono
http://www.wikidata.org/entity/Q3286057,The Comic Artist and His Assistants,Japanese manga series,Mangaka-san to Assistant-san to,serie di manga
http://www.wikidata.org/entity/Q2067724,Sukeban Deka,Japanese manga series,Sukeban Deka,manga shōjo scritto e disegnato da Shinji Wada
http://www.wikidata.org/entity/Q92554,Dorohedoro,Japanese manga series,Dorohedoro,manga scritto e disegnato da Q Hayashida
http://www.wikidata.org/entity/Q1001148,Demian Syndrome,Japanese manga series,Demian Shokogun,serie di manga
http://www.wikidata.org/entity/Q2076869,Yu-Gi-Oh! R,manga series,Yu-Gi-Oh! R,manga di Akira Itō
http://www.wikidata.org/entity/Q962969,Kimi to Boku,manga,Kimi to boku,manga scritto e disegnato da Kiichi Hotta
http://www.wikidata.org/entity/Q586025,Attack on Titan,Japanese manga series,L'attacco dei giganti,manga scritto e disegnato da Hajime Isayama
http://www.wikidata.org/entity/Q3928289,RH Plus,Japanese manga series by Ayako Suwa,RH Plus,serie televisiva giapponese
http://www.wikidata.org/entity/Q3135518,Hikōtei Jidai,manga series,Hikōtei Jidai,manga di Hayao Miyazaki
http://www.wikidata.org/entity/Q608660,Needless,Japanese manga series,Needless,serie di manga
http://www.wikidata.org/entity/Q1743797,Kissxsis,Japanese manga and anime series,Kiss×Sis,manga scritto e disegnato da Bow Ditama
http://www.wikidata.org/entity/Q986315,Until Death Do Us Part,Japanese manga series,Until Death Do Us Part,serie di manga
http://www.wikidata.org/entity/Q3950722,Sasuke,manga by Sanpei Shirato,"Sasuke, il piccolo ninja",serie di manga
http://www.wikidata.org/entity/Q958697,The Moon and the Sandals,Japanese manga series,Tsuki to Sandal,serie di manga
http://www.wikidata.org/entity/Q963173,Mobile Suit Gundam École du Ciel,Japanese manga series,Gundam École du Ciel,manga di Haruhiko Mikimoto
http://www.wikidata.org/entity/Q2066402,Maiden Rose,war romance manga series,Maiden Rose,serie di manga
http://www.wikidata.org/entity/Q977327,Goku Midnight Eye,Japanese manga series,Gokū: Midnight Eye,serie di manga
http://www.wikidata.org/entity/Q629951,Rizelmine,Japanese manga series,Rizelmine,serie di manga
http://www.wikidata.org/entity/Q626502,Dive!!,"novel series, manga and anime",Dive!!,manga giapponese
http://www.wikidata.org/entity/Q3946689,The Samurai: Kenshirō Yōzanken,Japanese manga series,Samurai,manga scritto da Takeshi Narumi e illustrato da Shin'ichi Hosoma
http://www.wikidata.org/entity/Q2074062,Natsuyuki Rendezvous,Japanese manga series,Natsuyuki Rendezvous,serie manga josei scritta ed illustrata da Haruka Kawachi
http://www.wikidata.org/entity/Q1790241,Rumic Theater,Japanese manga collective,Rumic Theater,serie di manga
http://www.wikidata.org/entity/Q1813828,Oruchuban Ebichu,Japanese manga series,Oruchuban ebichu,serie di manga
http://www.wikidata.org/entity/Q626947,Yaiba,Japanese manga series,Yaiba,manga scritto e disegnato da Gōshō Aoyama
http://www.wikidata.org/entity/Q3280845,Me-teru no Kimochi,manga by Hiroya Oku,La mia Maetel,manga di Hiroya Oku
http://www.wikidata.org/entity/Q3133672,Hyde & Closer,Japanese manga series,Hyde & Closer,manga di Haro Aso
http://www.wikidata.org/entity/Q582630,Sgt. Frog,Japanese manga series,Keroro,manga scritto e disegnato da Mine Yoshizaki
http://www.wikidata.org/entity/Q92175,Chirality,yuri manga series by Satoshi Urushihara,Chirality,manga
http://www.wikidata.org/entity/Q959428,Alice 19th,Japanese manga series,Alice 19th,serie di manga
http://www.wikidata.org/entity/Q2075324,Kamasutra,film,Kamasutra,serie di manga
http://www.wikidata.org/entity/Q608756,Bloody Monday,Japanese manga series,Bloody Monday,manga di Ryō Ryūmon e Megumi Kouji
http://www.wikidata.org/entity/Q964721,Pokémon Adventures,manga series written by Hidenori Kusaka and illustrated by Mato and Satoshi Yamamoto,Pokémon – La grande avventura,"manga di Hidenori Kusaka, Mato e Satoshi Yamamoto"
http://www.wikidata.org/entity/Q963999,Robot: Super Color Comic,Japanese manga anthology,Robot,serie di manga
http://www.wikidata.org/entity/Q1750516,Kamen no Maid Guy,Japanese manga series,Kamen no Maid Guy,manga di Maruboro Akai
http://www.wikidata.org/entity/Q1514362,Princess Resurrection,manga by Yasunori Mitsunaga,Princess Resurrection,manga scritto e disegnato da Yasunori Mitsunaga
http://www.wikidata.org/entity/Q661408,Psyren,Japanese manga series,Psyren,manga shōnen
http://www.wikidata.org/entity/Q625474,Arakawa Under the Bridge,Japanese manga series,Arakawa Under the Bridge,serie di manga
http://www.wikidata.org/entity/Q665236,Henjin Henkutsu Retsuden,Japanese manga series,Vite bizzarre di gente eccentrica,serie di manga
http://www.wikidata.org/entity/Q626358,Piece,Japanese manga series,Piece,manga di Hinako Ashihara
http://www.wikidata.org/entity/Q3211164,Shin Takarajima,manga series,La nuova isola del tesoro,manga di Osamu Tezuka del 1947
http://www.wikidata.org/entity/Q1724274,The Tyrant Falls in Love,Japanese manga series,Il tiranno innamorato,manga di Hinako Takanaga
http://www.wikidata.org/entity/Q643266,D.N.Angel,Japanese manga series,D•N•Angel,manga di Yukiru Sugisaki
http://www.wikidata.org/entity/Q3335669,Naniwa Kin'yūdō,manga,Naniwa Kin'yūdō,Fumettista giapponese
http://www.wikidata.org/entity/Q1771347,Jormungand,Japanese manga series,Jormungand,serie di manga
http://www.wikidata.org/entity/Q3148378,Ijiwaru Love Devil,Japanese manga series,Ijiwaru Love Devil,manga shōjo scritto e disegnato da An Nakahara
http://www.wikidata.org/entity/Q666974,Black Bird,Japanese manga series,Black Bird,serie di manga
http://www.wikidata.org/entity/Q610035,More Starlight to Your Heart,manga,Motto kokoro ni hoshi no kagayaki wo,serie di manga
http://www.wikidata.org/entity/Q619500,Touch,Japanese manga series,Touch - Prendi il mondo e vai,manga e anime di Mitsuru Adachi
http://www.wikidata.org/entity/Q948273,Kirepapa,Japanese manga series,Kirepapa,serie di manga
http://www.wikidata.org/entity/Q1772476,Dragon Boy,manga by Akira Toriyama,Dragon Boy,manga di Akira Toriyama
http://www.wikidata.org/entity/Q3926053,PxP,manga,PxP,serie di manga
http://www.wikidata.org/entity/Q960347,Ikigami: The Ultimate Limit,Japanese manga series,Ikigami,manga
http://www.wikidata.org/entity/Q599309,Tenchi Muyo!,Japanese manga series and media franchise,Chi ha bisogno di Tenchi?,manga e anime giapponese
http://www.wikidata.org/entity/Q629700,Plastic Little,manga,Plastic Little,manga (fumetto giapponese
http://www.wikidata.org/entity/Q995475,Maker Hikōshiki Hatsune Mix,manga,Maker Hikōshiki Hatsune Mix,serie di manga
http://www.wikidata.org/entity/Q1768051,PQ Angels,Japanese manga series,PQ Angels,serie di manga
http://www.wikidata.org/entity/Q1033127,What's Michael?,manga,What's Michael?,serie di manga
http://www.wikidata.org/entity/Q1002695,Karakuri Circus,Japanese manga series,Karakuri Circus,manga di Kazuhiro Fujita
http://www.wikidata.org/entity/Q1498406,.hack//Legend of the Twilight,Japanese manga and anime series,.hack//Legend of the Twilight Bracelet,serie di manga
http://www.wikidata.org/entity/Q581828,Ohayō! Spank,Japanese manga series,Hello Spank,"manga, anime e film giapponese"
http://www.wikidata.org/entity/Q3946373,Kōya no Shōnen Isamu,television series,Sam il ragazzo del West,manga scritto da Sohji Yamakawa e disegnato da Noboru Kawasaki
http://www.wikidata.org/entity/Q1027027,Epotoransu! Mai,Japanese manga series,Epotoransu! Mai,manga
http://www.wikidata.org/entity/Q625913,Kyōkasho ni Nai!,Japanese manga series,Kyōkasho ni Nai!,manga e anime
http://www.wikidata.org/entity/Q3286652,Street Fighter II,Manga series by Masaomi Kanzaki,Street Fighter II,manga di Masaomi Kanzaki
http://www.wikidata.org/entity/Q582788,Saki,Japanese manga series,Saki,manga scritto ed illustrato da Ritz Kobayashi
http://www.wikidata.org/entity/Q3150471,Indigo Blue,manga album by Ebine Yamaji,Indigo Blue,serie di manga
http://www.wikidata.org/entity/Q1778816,Koi Kaze,Japanese manga series,Koi kaze,manga/tankōbon/anime
http://www.wikidata.org/entity/Q92512,DNA²,Japanese manga series,DNA²,manga
http://www.wikidata.org/entity/Q1507176,Last Quarter,Japanese manga series,Ultimi raggi di luna,manga scritto e disegnato da Ai Yazawa
http://www.wikidata.org/entity/Q642944,Negima! Magister Negi Magi,Japanese manga series,Negima,serie di manga
http://www.wikidata.org/entity/Q1795132,Kyoko Karasuma,manga series,Kyoko Karasuma Y-Files,manga di Ōji Hiroi e Yusuke Kozaki
http://www.wikidata.org/entity/Q586013,Peacemaker Kurogane,Japanese manga series,Peace Maker Kurogane,manga di Nanae Chrono
